speaker,idx,word,beg_word,end_word,dur_word,beg_voic,end_voic,dur_voic,beg_mann,end_mann,dur_mann,rels,dur_vowel,dur_cc,dur_clos,vor,voffr,mor
bte03,27,vots,203.95684051398337,204.58607709750567,'duration_word',204.0794872575896,204.20010959939532,120.62234180572773,,,,204.36718820861677,120.62234180572773,x,167.07860922144846,287.7009510271762,167.07860922144846,44065.51465824424
bte03,28,vots,208.90797430083146,209.39283954961294,'duration_word',209.01744236583522,209.16964474678758,152.20238095236027,,,,209.2685726883346,152.20238095236027,x,98.92794154700368,251.13032249936396,98.92794154700368,48966.89913796206
bte03,29,vots,213.8583484504913,214.4215880574452,'duration_word',213.97198790627363,214.14089821113632,168.91030486269187,,,,214.24471655328796,168.91030486269187,x,103.81834215164076,272.72864701433264,103.81834215164076,53943.04300291543
bte03,30,kopp,220.03217120181407,220.58616213151927,'duration_word',220.21857556779324,220.3379448223734,119.3692545801639,220.3026301363036,220.43924360220277,136.6134658991598,220.56585034013605,84.05456851036774,x,126.6067379332867,347.27477234281423,227.90551776265033,263.2202038324465
bte03,31,kopp,224.00694444444443,224.5993537414966,'duration_word',224.1973862163913,224.36239348370927,165.007267317975,224.29404150424213,224.45155328798185,157.51178373972152,224.57202947845803,96.65528785083666,x,120.47619047618241,374.6432620667406,209.6359947487656,277.98797421590393
bte03,32,kopp,228.46989040060467,229.0297619047619,'duration_word',228.65623112659696,228.87327664399092,217.04551739395583,228.74246308893927,228.87327664399092,130.81355505164538,228.99727210884353,86.23196234231045,x,123.99546485261226,341.0409822465681,123.99546485261226,254.80901990425764
bte03,33,orka,234.70309745036226,235.2175893385603,'duration_word',234.70309745036226,234.86832637944067,165.2289290784097,234.83051489561342,235.00400510204082,173.49020642740243,235.0863378684807,127.4174452511545,x,82.33276643989029,383.2404181184472,218.01148904003753,255.82297286729272
bte03,34,orka,239.32095691609976,239.82482405912003,'duration_word',239.32095691609976,239.44664221938774,125.68530328798033,239.43194969345763,239.59202947845804,160.07978500041986,239.6762244897959,110.99277735786472,x,84.19501133786866,355.26757369615325,229.58227040817292,244.27479633828852
bte03,35,orka,243.60724077509792,244.1154565941603,'duration_word',243.60724077509792,243.73167800453513,124.43722943720559,243.69583994248106,243.88110733182162,185.26738934056652,243.96791005291004,88.599167383137,x,86.80272108841791,360.66927781212144,236.23204837491585,272.07011042898444
bte03,36,kemp,263.3095956160242,263.9885419501134,'duration_word',263.52426267281106,263.68606009070294,161.79741789187574,263.61954081632655,263.7336763038549,114.13548752835823,268.3013900226757,95.27814351548614,x,,,,
bte03,37,kamp,267.80336167800453,268.31722546161325,'duration_word',267.94044751233827,268.11950239355,179.05488121175495,268.0326562642995,268.23747619047623,204.8199261767536,268.3013900226757,92.20875196120915,x,63.91383219948921,360.94251033745195,181.887629125697,268.7337583762428
bte03,38,kamp,272.3313129251701,272.857380952381,'duration_word',272.49099889240625,272.6681557067272,177.15681432093788,272.5615039349073,272.7489455782313,187.44164332400715,272.8229591836735,70.50504250105405,x,74.0136054421896,331.9602912672508,154.8034769463129,261.45524876619675
bte03,39,hefna,278.72876640273597,279.2888678328475,'duration_word',278.83222682823134,278.9128698979592,80.64306972784152,,,,279.10433643632894,80.64306972784152,x,191.46653836975247,272.109608097594,191.46653836975247,6542.832501421628
bte03,40,hefna,283.07175132275137,283.60471950685036,'duration_word',283.1446428571429,283.2250680272109,80.42517006799699,,,,283.4075774754346,80.42517006799699,x,182.50944822369775,262.93461829169473,182.50944822369775,10846.0735405273
bte03,41,hefna,287.30379455782315,287.91873203194325,'duration_word',287.4821971097498,287.54045198259485,58.254872845054706,,,,287.7344784580499,58.254872845054706,x,194.02647545507534,252.28134830013005,194.02647545507534,15172.974523142613
bte03,42,detta,293.64494457042076,294.23810789049924,'duration_word',293.7842517006803,293.9237356958287,139.48399514845278,293.8873593468853,294.0249138321996,137.55448531429693,294.11565111758995,103.10764620504642,x,90.73728539033254,331.3994169096759,191.91542176122312,228.29177070462947
bte03,43,detta,297.6695946712018,298.2565343915344,'duration_word',297.81297336827953,297.9681895777179,155.21620943837888,297.9089292676135,298.0203231292517,111.39386163824838,298.12892290249437,95.95589933394422,x,108.59977324264491,315.9495342148375,160.73332477645863,219.9936348808933
bte03,44,detta,302.2653174603175,302.8117496172258,'duration_word',302.377713361888,302.56173666568077,184.0233037927419,302.47618223927753,302.57462939342406,98.44715414652683,302.6790952380953,98.46887738950727,x,104.46584467121056,301.38187620724466,117.35857241450276,202.9129988177374
bte03,45,kemba,307.67026455026456,308.2860217856613,'duration_word',307.83613641591904,307.9693962585034,133.25984258437984,307.903921172989,308.11141723356013,207.49606057114534,308.1638253968254,67.78475706994413,x,52.40816326528375,327.6889809063732,194.42913832199338,259.9042238364291
bte03,46,kemba,312.33710884353746,312.91466532067375,'duration_word',312.4522806122449,312.61410430839004,161.82369614512027,312.5267024704619,312.73411564625854,207.41317579665974,312.78681405895696,74.42185821696512,x,52.698412698418906,334.53344671204377,172.7097505669235,260.11158849507865
bte03,47,kemba,316.9769123204838,317.56194702123275,'duration_word',317.11170730158733,317.2763242630386,164.6169614512587,317.19164026804754,317.3777891156463,186.1488475987585,317.4346258503401,79.93296646020553,x,56.83673469383166,322.9185487527957,158.30158730153698,242.98558229259015
bte03,48,fínn,322.52966490299826,323.2269954648526,'duration_word',322.72811305474573,322.8247883597884,96.67530504265187,,,,323.05160430839004,96.67530504265187,x,226.81594860165433,323.4912536443062,226.81594860165433,5859.964040342504
bte03,49,fínn,326.60082199546486,327.0992252456539,'duration_word',326.75701032136993,326.8526099773243,95.59965595434505,,,,327.01164747950463,95.59965595434505,x,159.03750218035384,254.6371581346989,159.03750218035384,9820.007211457096
bte03,50,fínn,331.15404336734696,331.7254024943311,'duration_word',331.31596895168326,331.4199092970522,103.94034536892605,,,,331.60403628117916,103.94034536892605,x,184.12698412697637,288.0673294959024,184.12698412697637,14412.396013131627
bte03,51,fæddi,337.0039947089947,337.5678490345634,'duration_word',337.14064121945074,337.2363681027967,95.72688334594659,,,,337.457696668411,95.72688334594659,x,221.32856561432845,317.05544896027504,221.32856561432845,20266.056400363483
bte03,52,fæddi,340.86952704891485,341.3897766198678,'duration_word',340.99807174696366,341.0842441421013,86.17239513762343,,,,341.29429292929296,86.17239513762343,x,210.04878719168119,296.2211823293046,210.04878719168119,24102.65266124543
bte03,53,fæddi,345.4943272864702,345.9853813104189,'duration_word',345.6073993764173,345.70506478781994,97.66541140265872,,,,345.8915929705216,97.66541140265872,x,186.52818270163607,284.1935941042948,186.52818270163607,28699.952702474035
bte03,54,feits,352.360612244898,352.98105118237777,'duration_word',352.5361623779947,352.72800327538425,191.840897389568,,,,352.83464474678766,191.840897389568,x,106.64147140340674,298.48236879297474,106.64147140340674,35643.00447874013
bte03,55,feits,356.4628506640752,357.19121315192746,'duration_word',356.7212630385488,356.9357426303855,214.47959183672083,,,,357.0385395189004,214.47959183672083,x,102.796888514888,317.2764803516088,102.796888514888,39846.89925085286
bte03,56,feits,360.46646258503404,361.0347175840033,'duration_word',360.62451064296687,360.8117885487529,187.27790578600434,,,,360.89908871882085,187.27790578600434,x,87.30017006797652,274.57807585398086,87.30017006797652,43707.448450773314
bte03,57,gelda,365.0497278911565,365.6277548094507,'duration_word',365.17443444044284,365.38953514739234,215.10070694949945,365.27352474323067,365.4000340136055,126.50927037481097,365.50986443852906,99.09030278782893,x,109.83042492358663,335.42999808622653,120.32929113672708,236.3396952983976
bte03,58,gelda,369.25582388510963,369.8023291896124,'duration_word',369.37881345735576,369.5907565192744,211.94306191864598,369.482373015873,369.598097505669,115.72448979597993,369.69439909297057,103.5595585172473,x,96.301587301582,315.58563561480923,103.64257369616325,212.02607709756194
bte03,59,gelda,373.96163945578235,374.5031980830157,'duration_word',374.05976428333577,374.25054524840243,190.78096506666498,374.1596017965197,374.2653628117914,105.76101527169612,374.36354897192376,99.83751318395662,x,98.18616013234305,303.7846885879958,113.00372352133081,203.94717540403917
bte03,60,vítt,379.38921768707485,379.89116780045356,'duration_word',379.4831653061225,379.5876553869411,104.49008081860711,379.56206905792624,379.7252267573696,163.15769944338854,379.85008205542107,78.90375180375031,x,124.85529805144324,366.9167492985821,262.426668479975,288.0129974948318
bte03,61,vítt,383.9008438613541,384.3201587301587,'duration_word',383.9833055700913,384.0759417793092,92.63620921785787,384.04320960268166,384.18744897959186,144.23937691020683,384.3043726379441,59.90403259033883,x,116.92365835222063,321.0670678527663,228.43085863490842,261.16303526242746
bte03,62,vítt,388.6847694633409,389.15023809523814,'duration_word',388.7674971910686,388.87657551020413,109.07831913550581,388.84648730530466,388.99951247165535,153.0251663506874,389.1170879120879,78.99011423603497,x,117.5754404325744,349.5907210192968,240.51240188379097,270.6006067832618
bte03,63,vanta,409.74562169312173,410.2499494245935,'duration_word',409.8107920149818,409.9459160997733,135.12408479147098,409.8957321023648,410.02904478458055,133.31268221577375,410.13357218442934,84.94008738296088,x,104.52739984879145,322.7801694475261,187.6560846560551,237.8400820645652
bte03,64,vanta,414.0743424036281,414.5604160444666,'duration_word',414.14691354973365,414.3069461117781,160.03256204442096,414.2250054558164,414.4018102796675,176.80482385105734,414.4519009826153,78.0919060827614,x,50.09070294784124,304.98743288165997,144.954870837239,226.89552679889857
bte03,65,vanta,419.0766831248629,419.5688622551478,'duration_word',419.13032322643346,419.2883106575964,157.987431162951,419.20787757901513,419.405470521542,197.59294252685322,419.4541029900332,77.55435258167154,x,48.632468491234704,323.77976359975946,165.79233243680846,246.22541101808793
bte03,66,nafla,424.6968972033258,425.22138526588583,'duration_word',424.7873054487496,424.8705215419501,83.21609320051948,,,,425.04987528344674,83.21609320051948,x,179.35374149664085,262.56983469716033,179.35374149664085,5841.997704431606
bte03,67,nafla,428.48686507936515,428.946992748068,'duration_word',428.55660558226856,428.64309174952035,86.48616725179181,,,,428.8191755749919,86.48616725179181,x,176.08382547155088,262.5699927233427,176.08382547155088,9611.297995976769
bte03,68,nafla,432.6808749055178,433.1435640368702,'duration_word',432.7433070444295,432.8457845804989,102.47753606938659,,,,432.99793812763204,102.47753606938659,x,152.153547133139,254.6310832025256,152.153547133139,13790.060548616908
bte03,69,mjólka,437.75664172335604,438.29249429263234,'duration_word',437.91000707856193,437.980222396651,70.21531808908321,437.95243165190607,438.1257936507937,173.3619988876285,438.17113378684815,42.4245733441353,x,45.340136054448976,261.12670828621276,190.91139019712955,218.70213494207746
bte03,70,mjólka,441.42480801209376,441.9458181405896,'duration_word',441.57295083144373,441.6545888133031,81.63798185938731,441.6158429390275,441.76953514739233,153.69220836481645,441.8271957671958,42.892107583782035,x,57.660619803471036,254.24493575206952,172.6069538926822,211.3528281682875
bte03,71,mjólka,445.76551398337114,446.2688029288741,'duration_word',445.900201228227,446.00712815990596,106.92693167897005,445.94234470103834,446.09132653061226,148.98182957392692,446.1364210128496,42.14347281134678,x,45.0944822373458,236.2197846226195,129.29285294364945,194.07631181127272
bte03,72,odd,451.2807259570495,451.6683120897482,'duration_word',451.2807259570495,451.37916585681893,98.43989976940293,,,,451.6517063492064,98.43989976940293,x,272.5404923874635,370.9803921568664,272.5404923874635,5709.361648168056
bte03,73,odd,455.04201080432176,455.41975245653816,'duration_word',455.04201080432176,455.1691927437642,127.18193944243694,,,,455.40010204081636,127.18193944243694,x,230.90929705216467,358.0912364946016,230.90929705216467,9457.757339778027
bte03,74,odd,458.981912228306,459.3319938451571,'duration_word',458.981912228306,459.1011148904006,119.20266209460806,,,,459.31806122448984,119.20266209460806,x,216.94633408924346,336.1489961838515,216.94633408924346,13375.716523451501
bte03,75,þíddi,464.2548030045352,464.7664545388048,'duration_word',464.3984000266774,464.4688955352256,70.49550854821973,,,,464.67106575963726,70.49550854821973,x,202.17022441164545,272.6657329598652,202.17022441164545,18728.721058598923
bte03,76,þíddi,469.27580411651843,469.72388248052846,'duration_word',469.3894630709427,469.46368480725624,74.22173631351825,,,,469.63153061224494,74.22173631351825,x,167.84580498870127,242.06754130221952,167.84580498870127,23689.18591120661
bte03,77,þíddi,473.8668367346939,474.31661837029185,'duration_word',473.9764374988841,474.05084467120184,74.40717231776262,,,,474.21021751264607,74.40717231776262,x,159.37284144422392,233.78001376198654,159.37284144422392,28267.872811607733
bte03,78,punta,480.6964240362812,481.26234823453194,'duration_word',480.83967687074835,480.9716383219955,131.9614512471503,480.91486823558256,481.0756651549509,160.7969193683516,481.1600929705216,75.19136483421107,x,84.42781557067747,320.41609977324015,188.45464852608984,245.22473493902908
bte03,79,punta,484.30628873771735,484.8745389266818,'duration_word',484.46980272108846,484.59532199546493,125.51927437647237,484.53585519922257,484.6774603174604,141.60511823780553,484.7775321239607,66.05247813411097,x,100.07180650035252,307.729402872269,182.21012849579665,241.67692473815805
bte03,80,punta,488.17102721088435,488.7046200194364,'duration_word',488.2987825963719,488.4487981859411,150.01558956919325,488.3775894228659,488.5485918367347,171.00241386879134,488.59785260770974,78.8068264940307,x,49.26077097502457,299.0700113378466,149.05442176865336,220.2631848438159
bte03,81,orga,493.57253861961453,494.07449331220135,'duration_word',493.57253861961453,493.8356621315193,263.1235119047801,493.70783795569514,493.8356621315193,127.82417582417338,493.9555593348451,135.29933608060674,x,119.89720332576326,383.0207152305434,119.89720332576326,247.72137914993664
bte03,82,orga,496.9838481997161,497.4599870957155,'duration_word',496.9838481997161,497.20833333333337,224.48513361729283,497.1245590828924,497.20833333333337,83.77425044096753,497.31703325774754,140.7108831763253,x,108.69992441416798,333.1850580314608,108.69992441416798,192.47417485513552
bte03,83,orga,500.81084011382336,501.27633070772174,'duration_word',500.81084011382336,501.0185532879819,207.71317415852764,500.93541095412525,501.0185532879819,83.14233385664238,501.1283786848073,124.57084030188526,x,109.82539682538572,317.53857098391336,109.82539682538572,192.9677306820281
bte03,84,kinn,506.4498866213152,506.927947845805,'duration_word',506.6108899143522,506.927947845805,317.0579314528368,506.7023822605966,506.927947845805,225.56558520841463,501.1283786848073,91.49234624442215,x,,,,
bte03,85,kinn,510.24528722600155,510.7002494331066,'duration_word',510.40188743607115,510.7002494331066,298.3619970354425,510.47649575879734,510.7002494331066,223.75367430925053,501.1283786848073,74.608322726192,x,,,,
bte03,86,kinn,514.8581065759638,515.3229440665156,'duration_word',515.0008620559336,515.3229440665156,322.0820105819939,515.0803360544218,515.3229440665156,242.6080120937968,521.4620332577476,79.47399848819714,x,,,,
bte03,87,kamba,521.0040249433107,521.5750195879771,'duration_word',521.1707992272279,521.3746916099774,203.89238274947274,521.237044175695,521.3746916099774,137.64743428237125,521.4620332577476,66.2449484671015,x,87.34164777024489,291.23403051971763,87.34164777024489,224.98908205261614
bte03,88,kamba,525.1163605442177,525.6516698127767,'duration_word',525.2705998763141,525.4615759637188,190.9760874046924,525.3423446712019,525.4615759637188,119.23129251692899,525.5463247404225,71.74479488776342,x,84.74877670369096,275.7248641083834,84.74877670369096,203.98006922061995
bte03,89,kamba,529.8764115646259,530.4330508314438,'duration_word',530.0145091369882,530.218537414966,204.02827797784084,530.0979862959676,530.218537414966,120.55111899837812,530.3076281179139,83.47715897946273,x,89.0907029478285,293.11898092566935,89.0907029478285,209.64182194620662
bte03,90,takka,536.1196394557824,536.6681121812021,'duration_word',536.2455568153188,536.3776256116482,132.0687963294631,536.3417631266669,536.4612585034014,119.49537673444866,536.5473875661376,96.20631134816904,x,86.12906273617682,301.8307508187945,169.7619544893314,205.62443947062548
bte03,91,takka,540.1385941043084,540.6725794406652,'duration_word',540.272479537847,540.4060446908422,133.56515299528837,540.3696074429772,540.4704365079365,100.82906495927091,540.5590997732427,97.12790513026448,x,88.66326530619517,286.62023539573056,153.0550824004422,189.49233026546608
bte03,92,takka,544.3220022675738,544.8673425780569,'duration_word',544.4628004535148,544.6061605118239,143.36005830909926,544.5700325963719,544.666462585034,96.42998866206653,544.7456899902819,107.23214285712857,x,79.22740524793426,282.88953676712936,139.5294784580301,175.6573939100008
bte03,93,dögg,549.6480952380953,550.1327516134659,'duration_word',549.8045102670699,549.8919400352734,87.42976820349213,,,,550.1184126984127,87.42976820349213,x,226.47266313936143,313.90243134285356,226.47266313936143,5548.380102040824
bte03,94,dögg,553.0663832199547,553.5441358024692,'duration_word',553.1923902288188,553.295462585034,103.0723562151934,,,,553.5298299319728,103.0723562151934,x,234.367346938825,337.4397031540184,234.367346938825,8959.79733560091
bte03,95,dögg,557.0715419501134,557.5099858276644,'duration_word',557.1966808390023,557.2993962585035,102.71541950123719,,,,557.5033632240776,102.71541950123719,x,203.96696557406813,306.6823850753053,203.96696557406813,12933.330627705687
bte03,96,kapli,563.2674489795919,563.8352792355038,'duration_word',563.4256365638042,563.5523318216176,126.69525781336688,563.5159405706727,563.6244739229026,108.5333522298697,563.7215714285715,90.30400686845041,x,97.09750566889852,295.93486476721864,169.23960695385176,205.63085789876823
bte03,97,kapli,566.9097430083144,567.479968336212,'duration_word',567.0650179516251,567.2293110577564,164.2931061312538,567.1799453720884,567.2633730158731,83.42764378471657,567.3599886621315,114.92742046323201,x,96.61564625844221,294.9707105063908,130.67760437513698,180.04329004315878
bte03,98, kapli,571.5673356009071,572.0882749545061,'duration_word',571.6890278587625,571.8845181405895,195.49028182700567,571.7984744644127,571.8901065759637,91.63211155100726,567.3599886621315,109.44660565019149,x,,,,
bte03,99,japla,577.1993551587302,577.7066843537415,'duration_word',577.3167041030249,577.4319848584596,115.2807554346964,577.39310058855,577.4954697116942,102.36912314417168,577.5892101284959,76.39648552515155,x,93.74041680166556,272.5060254709888,157.2252700362924,196.10953994583724
bte03,100,japla,580.4869881285848,580.979321806062,'duration_word',580.5625778073269,580.7067180650038,144.1402576768951,580.6631789638933,580.7495714285715,86.39246467816974,580.8586612593756,100.60115656642665,x,109.08983080412327,296.08345204871966,151.94319437182457,195.482295482293
bte03,101,japla,584.4847687348032,584.9437274068204,'duration_word',584.534087787496,584.660271818129,126.18403063299866,584.614679138322,584.7180139833712,103.33484504917578,584.8237981859411,80.59135082601188,x,105.7842025699074,289.71039844509505,163.5263678120964,209.11904761908318
bte03,102,þítt,590.103037792895,590.6435034013606,'duration_word',590.2695770209925,590.3983950885319,128.81806753932779,590.3739437880415,590.4948866213152,120.94283327371613,590.6302671201814,104.36676704898673,x,135.38049886619774,360.6900991889006,231.87203164957282,256.3233321399139
bte03,103,þítt,593.5476193540479,594.0948750611356,'duration_word',593.7044358831968,593.8187283034426,114.29242024587438,593.806821617536,593.9280309901739,121.20937263784981,594.0531916099774,102.38573433923648,x,125.16061980352333,348.7557267806096,234.46330653473524,246.36999244137314
bte03,104,þítt,597.4741657218443,598.0397475074686,'duration_word',597.6436306278237,597.7611564625851,117.52583476140899,597.7472855579014,597.875612244898,128.32668699661554,597.9986630036631,103.65493007770965,x,123.05075876508909,355.03237583941427,237.50654107800528,251.37744576170462
bte03,105,duld,602.5107563977972,603.0833581540725,'duration_word',602.6805004510765,602.9393310657597,258.83061468323376,602.7889775093711,602.9393310657597,150.35355638860892,603.0592120181406,108.47705829462484,x,119.88095238086771,378.7115670641015,119.88095238086771,270.23450876947663
bte03,106,duld,606.3638662131519,606.9003669346527,'duration_word',606.4901064015351,606.7477927730232,257.6863714881483,606.6177175314571,606.7559665532881,138.2490218310295,606.8800806834362,127.61112992200196,x,124.11413014808659,389.97428190111805,132.28791041296972,262.3631519791161
bte03,107,duld,610.2863303099018,610.8173951247165,'duration_word',610.4315435349768,610.6755442176872,244.0006827104071,610.5383527696794,610.6755442176872,137.1914480077976,610.7964187452759,106.8092347026095,x,120.87452758873951,364.8752102991466,120.87452758873951,258.0659755965371
bte03,108,ydd,614.6327809271858,614.9872494331066,'duration_word',614.6327809271858,614.732193877551,99.41295036526299,,,,614.9682123960696,99.41295036526299,x,236.01851851856281,335.4314688838258,236.01851851856281,4429.8596263902255
bte03,109,ydd,617.7459928295643,618.1242908678623,'duration_word',617.7459928295643,617.8652166792643,119.22384970000621,,,,618.1035008818343,119.22384970000621,x,238.28420256995742,357.5080522699636,238.28420256995742,7565.14811215493
bte03,110,ydd,621.3583424036282,621.7342711370262,'duration_word',621.3583424036282,621.4716481137909,113.30571016276281,,,,621.7140532879819,113.30571016276281,x,242.4051741909352,355.710884353698,242.4051741909352,11175.700518302507
bte03,111,kubb,626.5896145124717,627.038727324263,'duration_word',626.7468594104308,626.817,70.14058956917779,,,,627.0274327826369,70.14058956917779,x,210.4327826368717,280.5733722060495,210.4327826368717,16489.080012957515
bte03,112,kubb,629.8449546485261,630.334253762111,'duration_word',630.0153163265306,630.103514739229,88.19841269837525,,,,630.3231587301588,88.19841269837525,x,219.64399092973963,307.8424036281149,219.64399092973963,19784.80596047939
bte03,113,kubb,634.0616984126984,634.5790249433107,'duration_word',634.2268720080625,634.311530612245,84.65860418243665,,,,634.5503775974328,84.65860418243665,x,238.84698518781988,323.50558937025653,238.84698518781988,24012.02482775341
bte03,114,sett,639.1922063492065,639.7417667066827,'duration_word',639.3588241625765,639.5317756846329,172.95152205633713,639.4673591487878,639.6063364512472,138.97730245946605,639.7274263038549,108.53498621122526,x,121.08985260772442,368.60214127841573,195.6506192220786,260.06715506719047
bte03,115,sett,642.5356812580104,643.0581335034015,'duration_word',642.6991974025974,642.8957647907648,196.56738816740926,642.8025113378685,642.9329213907786,130.41005291006513,643.0392705971278,103.31393527110322,x,106.34920634925038,340.07319453041873,143.50580636300947,236.7592592593155
bte03,116,sett,645.9784885204082,646.5104421768708,'duration_word',646.1252452338961,646.3023877551021,177.14252120606488,646.2312647312447,646.3817913832199,150.5266519752695,646.492922335601,106.01949734859772,x,111.13095238101778,367.677101704885,190.5345804988201,261.65760435628727
bte03,117,sæts,652.29978773788,652.9284693877552,'duration_word',652.459224466419,652.6785147392291,219.29027281009894,,,,652.7969538926682,219.29027281009894,x,118.43915343911249,337.72942624921143,118.43915343911249,6565.689161423506
bte03,118,sæts,655.903149659864,656.5114463880791,'duration_word',656.0761449603997,656.2875396825397,211.39472213997124,,,,656.3919168816952,211.39472213997124,x,104.37719915557864,315.7719212955499,104.37719915557864,10160.652150450573
bte03,119,sæts,659.640484504913,660.2198760653687,'duration_word',659.7937037037037,659.9910498866213,197.34618291761308,,,,660.0780197236128,197.34618291761308,x,86.96983699144312,284.3160199090562,86.96983699144312,13846.754992368118
bte03,120,punt,664.5347052154195,665.1271773026672,'duration_word',664.7173948097758,664.8646666666667,147.27185689093858,664.8026303854875,665.0252324263039,222.60204081635493,665.1095691609978,85.23557571174933,x,84.33673469392033,392.1743512220246,244.90249433108602,306.93877551027526
bte03,121,punt,668.0040929705216,668.5802401566688,'duration_word',668.1628921871779,668.314440665155,151.54847797703042,668.2643279736137,668.4723922902494,208.06431663572766,668.5601039045755,101.43578643578621,x,87.71161432605368,397.21171739756755,245.66323942053714,295.77593096178134
bte03,122,punt,671.6857331821618,672.1458449176773,'duration_word',671.8208276643991,671.9466175359033,125.78987150425291,671.9046031746032,672.0448337112623,140.2305366591463,672.1356859410431,83.77551020407736,x,90.85222978080765,314.8582766440313,189.0684051397784,231.08276643995396
bte03,123,tefla,677.4213605442177,677.9444001318988,'duration_word',677.535087585034,677.6488840298024,113.79644476835438,,,,677.8220606575965,113.79644476835438,x,173.17662779407783,286.9730725624322,173.17662779407783,5917.4574829933135
bte03,124,tefla,680.696179138322,681.2133229346965,'duration_word',680.8334549855979,680.9052844774274,71.82949182947596,,,,681.065061842919,71.82949182947596,x,159.77736549166366,231.60685732113961,159.77736549166366,9160.458668315869
bte03,125,tefla,684.5902910052911,685.0552540908255,'duration_word',684.6922954030097,684.7851587301587,92.8633271490753,,,,684.920134264232,92.8633271490753,x,134.97553407330543,227.83886122238073,134.97553407330543,13015.531089628894
bte03,126,sætt,706.25567527576,706.7967278911565,'duration_word',706.4100084379519,706.5618881911739,151.8797532220333,706.5147186603255,706.637567665364,122.84900503857443,706.7827696793004,104.7102223735692,x,145.20201393634125,372.7612413484849,220.8814881264516,268.0510189749157
bte03,127,sætt,709.2540913792418,709.7863406338146,'duration_word',709.3893866753051,709.5423492644921,152.96258918704098,709.5002666863847,709.6484126984127,148.14601202795075,709.765918367347,110.88001107964374,x,117.50566893431369,376.5316920419082,223.5691028548672,265.65168096226444
bte03,128,sætt,712.6508254443969,713.1248548752835,'duration_word',712.7941584444324,712.9474776226281,153.31917819571572,712.8889036624752,712.9800289745529,91.12531207767915,709.765918367347,94.74521804281721,x,,,,
bte03,129,feitt,716.9277850664075,717.4213358856248,'duration_word',717.074066630019,717.1997192743764,125.65264435738754,717.1711129799905,717.2857768904664,114.66391047588331,717.4062622826909,97.04634997149242,x,120.48539222450927,332.195652671885,206.54300831449746,235.14930270039258
bte03,130,feitt,719.9348866213152,720.4341758241759,'duration_word',720.0572915833,720.211317809175,154.02622587498627,720.1692396756682,720.2873129251701,118.07324950189013,720.4196485260771,111.94809236826586,x,132.33560090702667,362.35694277718267,208.3307169021964,250.4088504089168
bte03,131,feitt,723.4119942050895,723.913052154195,'duration_word',723.5329875283447,723.6759555303603,142.96800201555016,723.6505736961452,723.7692630385488,118.68934240362705,723.894274842357,117.58616780048214,x,125.01180380820642,361.2873140123156,218.31931199676546,243.70114621183347
bte03,132,ólga,728.1002188131489,728.5719800881726,'duration_word',728.1002188131489,728.3434897959183,243.27098276944525,728.2728051450465,728.3434897959183,70.68465087183995,728.4488775510205,172.5863318976053,x,105.38775510212872,348.658737871574,105.38775510212872,176.07240597396867
bte03,133,ólga,731.5476656588562,731.9774,'duration_word',731.5476656588562,731.7675850340137,219.91937515747395,731.6875261359955,731.7675850340137,80.05889801813737,731.8556386999245,139.86047713933658,x,88.0536659108202,307.97304106829415,88.0536659108202,168.11256392895757
bte03,134,ólga,734.7530615902275,735.1859808239288,'duration_word',734.7530615902275,734.9739871504157,220.92556018822052,734.9110689421967,734.9739871504157,62.918208219002736,735.0594671201815,158.00735196921778,x,85.47996976574268,306.4055299539632,85.47996976574268,148.39817798474542
bte03,135,kagga,740.5115684051399,741.0463982516084,'duration_word',740.6526476262463,740.7220016491445,69.35402289821013,,,,740.9156122448979,69.35402289821013,x,193.61059575339823,262.96461865160836,193.61059575339823,6004.543302701222
bte03,136,kagga,743.4619926303856,743.9739285714286,'duration_word',743.6006854256855,743.6856936107777,85.00818509219243,,,,743.8502607709751,85.00818509219243,x,164.56716019740725,249.57534528959968,164.56716019740725,8939.191828778348
bte03,137,kagga,746.6459221466365,747.1783657272433,'duration_word',746.7756279434851,746.8818556311414,106.22768765631463,,,,747.0432091566786,106.22768765631463,x,161.35352553715165,267.5812131934663,161.35352553715165,12132.140214481864
bte03,138,vott,750.4240612244898,750.9254818594105,'duration_word',750.5270271210795,750.662980115123,135.95299404346406,750.6299393670512,750.7930914588057,163.15209175456857,750.9115419501134,102.91224597165183,x,118.45049130761254,384.51482903383294,248.56183499036888,281.6025830621811
bte03,139,vott,754.3886810279668,754.8928193499622,'duration_word',754.4619824047762,754.615478080121,153.49567534474318,754.5878359540537,754.7397278911565,151.8919371027323,754.8724168926831,125.85354927750814,x,132.68900152661445,410.4344879068549,256.9388125621117,284.58093862934675
bte03,140,vott,758.5828533635677,759.0459372637945,'duration_word',758.6568780608891,758.7877544602746,130.8763993855564,758.7603761387596,758.9052664399093,144.89030114964407,759.0308278472679,103.49807787054033,x,125.56140735864574,373.94978637883014,243.07338699327374,270.4517085082898
bte03,141,vopna,763.6429166666667,764.2068548904766,'duration_word',763.7226337201547,763.8207991097674,98.16538961274546,763.8128702709155,763.9643424036282,151.47213271268356,764.0377664399093,90.2365507607783,x,73.42403628115335,315.1327197546152,216.96733014186975,224.8961689938369
